URL,Original_URL,Title 1,page_type,url_group,Views,Active users,Average engagement time per session,strategic_value,strategic_score,recommendation,reason,flag_for_review,is_stale,quality_issues,Status Code,Indexability
https://www.nysid.edu/academic-calendar-list/fall-registration-begins-2?format=ical,https://www.nysid.edu/academic-calendar-list/fall-registration-begins-2?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/events-calendar/sally-henderson-lecture-on-green-design-nature-inside-the-magic-of-biophilic-interior-design,https://www.nysid.edu/events-calendar/sally-henderson-lecture-on-green-design-nature-inside-the-magic-of-biophilic-interior-design,"Sally Henderson Lecture on Green Design: Nature Inside, The Magic of Biophilic Interior Design — New York School of Interior Design",Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/news-events/events/public-programs/contemporary-art-in-healthcare-environments,https://www.nysid.edu/news-events/events/public-programs/contemporary-art-in-healthcare-environments,,News/Events/Blog,News Events,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1,404,Non-Indexable
https://www.nysid.edu/news-events/events/public-programs/michael-graves,https://www.nysid.edu/news-events/events/public-programs/michael-graves,,News/Events/Blog,News Events,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1,404,Non-Indexable
https://www.nysid.edu/news-events/events/public-programs/charles-jencks,https://www.nysid.edu/news-events/events/public-programs/charles-jencks,,News/Events/Blog,News Events,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1,404,Non-Indexable
https://www.nysid.edu/events-calendar/sally-henderson-lecture-on-green-design-nature-inside-the-magic-of-biophilic-interior-design?format=ical,https://www.nysid.edu/events-calendar/sally-henderson-lecture-on-green-design-nature-inside-the-magic-of-biophilic-interior-design?format=ical,,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-for-75-refund-for-spring-semester-3-8ckbg-wkzad?format=ical,https://www.nysid.edu/academic-calendar-list/last-day-for-75-refund-for-spring-semester-3-8ckbg-wkzad?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-to-add-spring-courses-3-as7at-w8ktl?format=ical,https://www.nysid.edu/academic-calendar-list/last-day-to-add-spring-courses-3-as7at-w8ktl?format=ical,,Other Content,Academic Calendar,1.0,1.0,4.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/presidents-day-no-classes-2?format=ical,https://www.nysid.edu/academic-calendar-list/presidents-day-no-classes-2?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-for-75-refund-for-spring-semester-3-8ckbg-wkzad-8pm75-m35ep?format=ical,https://www.nysid.edu/academic-calendar-list/last-day-for-75-refund-for-spring-semester-3-8ckbg-wkzad-8pm75-m35ep?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/events-calendar/journey-to-the-top-lori-weitzner,https://www.nysid.edu/events-calendar/journey-to-the-top-lori-weitzner,Cancelled - Journey to the Top: Lori Weitzner — New York School of Interior Design,Other Content,Events Calendar,1.0,1.0,0.0,Credibility & Accreditation,9,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/events-calendar/journey-to-the-top-lori-weitzner?format=ical,https://www.nysid.edu/events-calendar/journey-to-the-top-lori-weitzner?format=ical,,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-to-add-fall-courses-1?format=ical,https://www.nysid.edu/academic-calendar-list/last-day-to-add-fall-courses-1?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/events-calendar/a-deep-reading-of-interior-design,https://www.nysid.edu/events-calendar/a-deep-reading-of-interior-design,Cancelled: A Deep Reading of Interior Design — New York School of Interior Design,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/academic-calendar-list/5p22ntdwperd9ea7rpw5cl36tsrnjm?format=ical,https://www.nysid.edu/academic-calendar-list/5p22ntdwperd9ea7rpw5cl36tsrnjm?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-for-100-refund-for-fall-semester-2?format=ical,https://www.nysid.edu/academic-calendar-list/last-day-for-100-refund-for-fall-semester-2?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-to-drop-fall-courses-2?format=ical,https://www.nysid.edu/academic-calendar-list/last-day-to-drop-fall-courses-2?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/events-calendar/dialogues-on-design-with-michelle-nussbaumer,https://www.nysid.edu/events-calendar/dialogues-on-design-with-michelle-nussbaumer,Dialogues on Design with Michelle Nussbaumer — New York School of Interior Design,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/events-calendar/a-deep-reading-of-interior-design?format=ical,https://www.nysid.edu/events-calendar/a-deep-reading-of-interior-design?format=ical,,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/summer-final-grades-due-from-faculty-1?format=ical,https://www.nysid.edu/academic-calendar-list/summer-final-grades-due-from-faculty-1?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/events-calendar/dialogues-on-design-with-michelle-nussbaumer?format=ical,https://www.nysid.edu/events-calendar/dialogues-on-design-with-michelle-nussbaumer?format=ical,,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-to-drop-spring-courses-2-bjn98-3bbnm?format=ical,https://www.nysid.edu/academic-calendar-list/last-day-to-drop-spring-courses-2-bjn98-3bbnm?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/events-calendar/nantucket-by-design-saturday-seminar-nantucket-design-local-foundations-global-infusions-with-dr-ellen-fisher?format=ical,https://www.nysid.edu/events-calendar/nantucket-by-design-saturday-seminar-nantucket-design-local-foundations-global-infusions-with-dr-ellen-fisher?format=ical,,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/events-calendar/nantucket-by-design-saturday-seminar-nantucket-design-local-foundations-global-infusions-with-dr-ellen-fisher,https://www.nysid.edu/events-calendar/nantucket-by-design-saturday-seminar-nantucket-design-local-foundations-global-infusions-with-dr-ellen-fisher,Nantucket by Design Saturday Seminar: Nantucket Design = Local Foundations + Global Infusions with Dr. Ellen Fisher — New York School of Interior Design,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/events-calendar/082820-ask-admissions-anything-qa?format=ical,https://www.nysid.edu/events-calendar/082820-ask-admissions-anything-qa?format=ical,,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/events-calendar/fall-admission-online-information-session?format=ical,https://www.nysid.edu/events-calendar/fall-admission-online-information-session?format=ical,,Other Content,Events Calendar,1.0,1.0,29.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/events-calendar/082820-ask-admissions-anything-qa,https://www.nysid.edu/events-calendar/082820-ask-admissions-anything-qa,"Ask Admissions Anything, Q&A — New York School of Interior Design",Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/events-calendar/fall-admission-online-information-session,https://www.nysid.edu/events-calendar/fall-admission-online-information-session,Fall Admission Online Information Session — New York School of Interior Design,Other Content,Events Calendar,1.0,1.0,29.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/academic-calendar-list/spring-registration-begins?format=ical,https://www.nysid.edu/academic-calendar-list/spring-registration-begins?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/fall-semester-last-day-of-class?format=ical,https://www.nysid.edu/academic-calendar-list/fall-semester-last-day-of-class?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/fall-semester-begins-1?format=ical,https://www.nysid.edu/academic-calendar-list/fall-semester-begins-1?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/labor-day-no-classes-1,https://www.nysid.edu/academic-calendar-list/labor-day-no-classes-1,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-to-add-fall-courses?format=ical,https://www.nysid.edu/academic-calendar-list/last-day-to-add-fall-courses?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/events-calendar/arthur-king-satz-endowed-lecture,https://www.nysid.edu/events-calendar/arthur-king-satz-endowed-lecture,,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/events-calendar/commencement-2021,https://www.nysid.edu/events-calendar/commencement-2021,Commencement 2021 — New York School of Interior Design,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/events-calendar/commencement-2021?format=ical,https://www.nysid.edu/events-calendar/commencement-2021?format=ical,,Other Content,Events Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-for-75-refund-for-fall-semester-1?format=ical,https://www.nysid.edu/academic-calendar-list/last-day-for-75-refund-for-fall-semester-1?format=ical,,Other Content,Academic Calendar,1.0,1.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/academic-calendar-list/last-day-for-25-refund-for-fall-semester-1?format=ical,https://www.nysid.edu/academic-calendar-list/last-day-for-25-refund-for-fall-semester-1?format=ical,,Other Content,Academic Calendar,0.0,0.0,0.0,,0,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/s/academic-catalog-20192020-v2,https://www.nysid.edu/s/Academic-Catalog-20192020-v2,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/nysid-20-21-catalog-dec10.pdf,https://www.nysid.edu/s/NYSID-20-21-Catalog-Dec10.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/nysid2018acadcatoct11.pdf,https://www.nysid.edu/s/NYSID2018AcadCatOct11.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/nysid2022academiccatalog-dec7v2.pdf,https://www.nysid.edu/s/NYSID2022AcademicCatalog-Dec7v2.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/\plan-a-visit,https://www.nysid.edu/\plan-a-visit,,Other Content,\Plan A Visit,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1,404,Non-Indexable
https://www.nysid.edu/s/nysid-saccs-climate-survey-23-24-results.pdf,https://www.nysid.edu/s/NYSID-SACCS-Climate-Survey-23-24-Results.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/nysidstudenthdbk25-26_120525.pdf,https://www.nysid.edu/s/nysidStudentHdbk25-26_120525.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/nysid-consumer-information-fall2024.pdf,https://www.nysid.edu/s/nysid-consumer-information-fall2024.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/\request-information,https://www.nysid.edu/\request-information,,Other Content,\Request Information,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1,404,Non-Indexable
https://www.nysid.edu/\apply,https://www.nysid.edu/\apply,,Other Content,\Apply,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1,404,Non-Indexable
https://www.nysid.edu/s/65053462_annual_security_report_2025.pdf,https://www.nysid.edu/s/65053462_annual_security_report_2025.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/65053462_nysid_campus_climate_survey_results_-_summary_2023.pdf,https://www.nysid.edu/s/65053462_nysid_campus_climate_survey_results_-_summary_2023.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/02069000_heerf_q12021_041021.pdf,https://www.nysid.edu/s/02069000_HEERF_Q12021_041021.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/02069000_heerf_q32021_101021-1.pdf,https://www.nysid.edu/s/02069000_HEERF_Q32021_101021-1.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/0206900_heerf_q42022_011023.pdf,https://www.nysid.edu/s/0206900_HEERF_Q42022_011023.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/02069000_heerf_q12023_041023.pdf,https://www.nysid.edu/s/02069000_HEERF_Q12023_041023.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/02069000_heerf_q42021_011022revised.pdf,https://www.nysid.edu/s/02069000_HEERF_Q42021_011022revised.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/0206900_heerf_q22023_071023-revised-83023.pdf,https://www.nysid.edu/s/0206900_HEERF_Q22023_071023-revised-83023.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/02069000_heerf_q22022_071022.pdf,https://www.nysid.edu/s/02069000_HEERF_Q22022_071022.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/02069000_heerf_q12022_end33122_041022.pdf,https://www.nysid.edu/s/02069000_HEERF_Q12022_end33122_041022.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/02069000_heerf_q42020_011021.pdf,https://www.nysid.edu/s/02069000_HEERF_Q42020_011021.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/0206900_heerf_q42023_011024-revised-61824.pdf,https://www.nysid.edu/s/0206900_HEERF_Q42023_011024-revised-61824.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/02069000_heerf_q22021_071021_final.pdf,https://www.nysid.edu/s/02069000_HEERF_Q22021_071021_Final.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/0206900_heerf_q32023_101023.pdf,https://www.nysid.edu/s/0206900_HEERF_Q32023_101023.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/02069000_heerf_q32020_101020.pdf,https://www.nysid.edu/s/02069000_HEERF_Q32020_101020.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/02069000_heerf_q32022_101022.pdf,https://www.nysid.edu/s/02069000_HEERF_Q32022_101022.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/65053462_nysid_r2t4_-_withdrawal_policy_2-2023.pdf,https://www.nysid.edu/s/65053462_nysid_r2t4_-_withdrawal_policy_2-2023.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/nasfaa-statement-of-ethical-principles.pdf,https://www.nysid.edu/s/NASFAA-Statement-of-Ethical-Principles.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/65053462_nysid_sap_policy_2-2023.pdf,https://www.nysid.edu/s/65053462_nysid_sap_policy_2-2023.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/nysid-timeline_final.pdf,https://www.nysid.edu/s/NYSID-Timeline_FINAL.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/65053462_nysid_-_hazing_policy.pdf,https://www.nysid.edu/s/65053462_nysid_-_hazing_policy.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/title-ix.pdf,https://www.nysid.edu/s/Title-IX.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/65053462_nysid_-_hazing_policy-1.pdf,https://www.nysid.edu/s/65053462_nysid_-_hazing_policy-1.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/65053462_campus_hazing_tranparency_report.pdf,https://www.nysid.edu/s/65053462_campus_hazing_tranparency_report.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/nysid-title-ix-grievance-policy-for-addressing-fromal-complaints-under-the-title-ix-regulations-augu.pdf,https://www.nysid.edu/s/NYSID-Title-IX-Grievance-Policy-for-Addressing-Fromal-Complaints-Under-the-Title-IX-Regulations-Augu.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2023_emergency_procedure_plan.pdf,https://www.nysid.edu/s/2023_emergency_procedure_plan.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/student-bill-of-rights.pdf,https://www.nysid.edu/s/Student-Bill-of-Rights.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/atelier-mag/category/winter%2fspring+2020,https://www.nysid.edu/atelier-mag/category/Winter%2FSpring+2020,,Other Content,Atelier Magazine,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
